crop_mn_codeyear,date_ymd,pr,eto,etr,tmmn,tmmx
6_Gove,20130101,0.00,0.43,0.59,260.51349559329105,271.4245436800257
6_Thomas,20130101,0.67,0.46,0.65,259.96780835623014,272.4204124041704
6_Sheridan,20130101,0.00,0.44,0.62,260.04751854211963,271.9275706069839
6_Graham,20130101,0.43,0.45,0.64,259.9703103913837,271.8862318570663
6_Wallace,20130101,0.27,0.59,0.86,260.6481666615978,273.9265012872018
6_Logan,20130101,0.31,0.46,0.64,260.37502648272005,272.21320100254405
7_Rawlins,20130101,0.27,0.47,0.66,260.2022729320839,273.04601971294346
7_Decatur,20130101,0.00,0.47,0.68,260.02447268149956,272.7594311669166
7_Gove,20130101,0.00,0.43,0.59,260.51349559329105,271.4245436800257
7_Thomas,20130101,0.67,0.46,0.65,259.96780835623014,272.4204124041704
7_Sheridan,20130101,0.00,0.44,0.62,260.04751854211963,271.9275706069839
7_Graham,20130101,0.43,0.45,0.64,259.9703103913837,271.8862318570663
7_Logan,20130101,0.31,0.46,0.64,260.37502648272005,272.21320100254405
8_Cheyenne,20130101,0.46,0.49,0.69,260.08404912224046,273.6089444874717
8_Rawlins,20130101,0.27,0.47,0.66,260.2022729320839,273.04601971294346
8_Decatur,20130101,0.00,0.47,0.68,260.02447268149956,272.7594311669166
8_Sherman,20130101,0.43,0.53,0.75,260.50439231196793,273.7770584431657
8_Gove,20130101,0.00,0.43,0.59,260.51349559329105,271.4245436800257
8_Thomas,20130101,0.67,0.46,0.65,259.96780835623014,272.4204124041704
8_Sheridan,20130101,0.00,0.44,0.62,260.04751854211963,271.9275706069839
8_Graham,20130101,0.43,0.45,0.64,259.9703103913837,271.8862318570663
8_Wallace,20130101,0.27,0.59,0.86,260.6481666615978,273.9265012872018
8_Logan,20130101,0.31,0.46,0.64,260.37502648272005,272.21320100254405
1_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
1_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
1_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
1_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
1_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
1_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
1_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
2_Cheyenne,20130102,0.49,1.26,2.01,261.2769342057312,277.50934891042783
2_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
2_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
2_Sherman,20130102,0.00,1.18,1.86,261.3809995694484,276.74053546466587
2_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
2_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
2_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
2_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
2_Wallace,20130102,0.00,1.24,1.96,261.18582759865257,277.4627706068647
2_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
3_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
3_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
3_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
3_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
3_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
3_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
3_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
4_Cheyenne,20130102,0.49,1.26,2.01,261.2769342057312,277.50934891042783
4_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
4_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
4_Sherman,20130102,0.00,1.18,1.86,261.3809995694484,276.74053546466587
4_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
4_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
4_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
4_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
4_Wallace,20130102,0.00,1.24,1.96,261.18582759865257,277.4627706068647
4_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
5_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
5_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
5_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
5_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
5_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
5_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
6_Cheyenne,20130102,0.49,1.26,2.01,261.2769342057312,277.50934891042783
6_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
6_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
6_Sherman,20130102,0.00,1.18,1.86,261.3809995694484,276.74053546466587
6_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
6_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
6_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
6_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
6_Wallace,20130102,0.00,1.24,1.96,261.18582759865257,277.4627706068647
6_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
7_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
7_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
7_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
7_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
7_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
7_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
7_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
8_Cheyenne,20130102,0.49,1.26,2.01,261.2769342057312,277.50934891042783
8_Rawlins,20130102,0.05,1.15,1.82,261.4562072468324,277.26133611018173
8_Decatur,20130102,0.37,0.87,1.34,260.9747088434942,275.8165061757929
8_Sherman,20130102,0.00,1.18,1.86,261.3809995694484,276.74053546466587
8_Gove,20130102,0.44,1.04,1.63,260.8749988003062,276.61999098484955
8_Thomas,20130102,0.03,1.12,1.77,261.3659680583212,276.68975177100623
8_Sheridan,20130102,0.07,0.90,1.40,261.49268185695945,275.75731381835004
8_Graham,20130102,0.42,0.81,1.25,260.8560358651542,275.5869627398645
8_Wallace,20130102,0.00,1.24,1.96,261.18582759865257,277.4627706068647
8_Logan,20130102,0.42,1.23,1.96,260.98569252372374,277.8572270375778
1_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
1_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
1_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
1_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
1_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
1_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
1_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
2_Cheyenne,20130103,0.00,1.09,1.73,262.226270843921,277.0100912280531
2_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
2_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
2_Sherman,20130103,0.00,1.02,1.62,261.4262650578225,276.2050032838837
2_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
2_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
2_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
2_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
2_Wallace,20130103,0.00,1.07,1.69,261.49734642927524,276.8010626809534
2_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
3_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
3_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
3_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
3_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
3_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
3_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
3_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
4_Cheyenne,20130103,0.00,1.09,1.73,262.226270843921,277.0100912280531
4_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
4_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
4_Sherman,20130103,0.00,1.02,1.62,261.4262650578225,276.2050032838837
4_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
4_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
4_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
4_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
4_Wallace,20130103,0.00,1.07,1.69,261.49734642927524,276.8010626809534
4_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
5_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
5_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
5_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
5_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
5_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
5_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
6_Cheyenne,20130103,0.00,1.09,1.73,262.226270843921,277.0100912280531
6_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
6_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
6_Sherman,20130103,0.00,1.02,1.62,261.4262650578225,276.2050032838837
6_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
6_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
6_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
6_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
6_Wallace,20130103,0.00,1.07,1.69,261.49734642927524,276.8010626809534
6_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
7_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
7_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
7_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
7_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
7_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
7_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
7_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
8_Cheyenne,20130103,0.00,1.09,1.73,262.226270843921,277.0100912280531
8_Rawlins,20130103,0.00,1.06,1.68,263.24682932490856,277.1211652057153
8_Decatur,20130103,0.00,0.71,1.08,262.05969273574846,275.1069576439976
8_Sherman,20130103,0.00,1.02,1.62,261.4262650578225,276.2050032838837
8_Gove,20130103,0.00,1.03,1.62,263.88189276543767,277.13641156741943
8_Thomas,20130103,0.00,1.06,1.68,262.7069164059865,276.64274368577696
8_Sheridan,20130103,0.00,0.94,1.48,263.8322965008803,276.39043440480816
8_Graham,20130103,0.00,0.76,1.16,263.428722255958,275.8186629454613
8_Wallace,20130103,0.00,1.07,1.69,261.49734642927524,276.8010626809534
8_Logan,20130103,0.00,1.06,1.68,262.2171348760486,277.09932689762684
1_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
1_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
1_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
1_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
1_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
1_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
1_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
2_Cheyenne,20130104,0.00,1.56,2.56,261.01610344702596,281.3407249678636
2_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
2_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
2_Sherman,20130104,0.00,1.55,2.54,260.98235596711993,280.71509009301997
2_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
2_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
2_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
2_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
2_Wallace,20130104,0.00,1.55,2.52,260.81249163173993,280.4690167026398
2_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
3_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
3_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
3_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
3_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
3_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
3_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
3_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
4_Cheyenne,20130104,0.00,1.56,2.56,261.01610344702596,281.3407249678636
4_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
4_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
4_Sherman,20130104,0.00,1.55,2.54,260.98235596711993,280.71509009301997
4_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
4_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
4_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
4_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
4_Wallace,20130104,0.00,1.55,2.52,260.81249163173993,280.4690167026398
4_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
5_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
5_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
5_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
5_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
5_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
5_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
6_Cheyenne,20130104,0.00,1.56,2.56,261.01610344702596,281.3407249678636
6_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
6_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
6_Sherman,20130104,0.00,1.55,2.54,260.98235596711993,280.71509009301997
6_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
6_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
6_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
6_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
6_Wallace,20130104,0.00,1.55,2.52,260.81249163173993,280.4690167026398
6_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
7_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
7_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
7_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
7_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
7_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
7_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
7_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
8_Cheyenne,20130104,0.00,1.56,2.56,261.01610344702596,281.3407249678636
8_Rawlins,20130104,0.00,1.48,2.42,261.44216044377794,280.87266085738474
8_Decatur,20130104,0.00,1.00,1.60,260.75296742255597,276.1337326167766
8_Sherman,20130104,0.00,1.55,2.54,260.98235596711993,280.71509009301997
8_Gove,20130104,0.00,1.36,2.19,261.80910940063484,279.894553522692
8_Thomas,20130104,0.00,1.48,2.42,261.4290767086969,280.31591484776794
8_Sheridan,20130104,0.00,1.30,2.10,262.0360758431934,279.06844771593086
8_Graham,20130104,0.20,1.06,1.69,261.7050257757038,277.4778361958182
8_Wallace,20130104,0.00,1.55,2.52,260.81249163173993,280.4690167026398
8_Logan,20130104,0.00,1.44,2.34,261.0485111394362,280.05685569108556
1_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
1_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
1_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
1_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
1_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
1_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
1_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
2_Cheyenne,20130105,0.00,1.82,2.99,260.951892179528,281.35512135334875
2_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
2_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
2_Sherman,20130105,0.00,1.89,3.10,261.04543699300143,281.3948775881774
2_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
2_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
2_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
2_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
2_Wallace,20130105,0.00,2.04,3.34,261.3879189816046,282.3329326551982
2_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
3_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
3_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
3_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
3_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
3_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
3_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
3_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
4_Cheyenne,20130105,0.00,1.82,2.99,260.951892179528,281.35512135334875
4_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
4_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
4_Sherman,20130105,0.00,1.89,3.10,261.04543699300143,281.3948775881774
4_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
4_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
4_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
4_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
4_Wallace,20130105,0.00,2.04,3.34,261.3879189816046,282.3329326551982
4_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
5_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
5_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
5_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
5_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
5_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
5_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
6_Cheyenne,20130105,0.00,1.82,2.99,260.951892179528,281.35512135334875
6_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
6_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
6_Sherman,20130105,0.00,1.89,3.10,261.04543699300143,281.3948775881774
6_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
6_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
6_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
6_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
6_Wallace,20130105,0.00,2.04,3.34,261.3879189816046,282.3329326551982
6_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
7_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
7_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
7_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
7_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
7_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
7_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
7_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
8_Cheyenne,20130105,0.00,1.82,2.99,260.951892179528,281.35512135334875
8_Rawlins,20130105,0.00,1.94,3.19,261.32346463555035,281.9145298258992
8_Decatur,20130105,0.00,1.25,2.02,260.32875955993546,277.78401803775654
8_Sherman,20130105,0.00,1.89,3.10,261.04543699300143,281.3948775881774
8_Gove,20130105,0.00,1.73,2.81,263.57129480263086,282.4456273642579
8_Thomas,20130105,0.00,1.97,3.23,261.59969884351324,281.91403371570664
8_Sheridan,20130105,0.00,1.65,2.68,262.43487164795613,280.844189785133
8_Graham,20130105,0.36,1.48,2.39,262.7923874280807,280.3614363381644
8_Wallace,20130105,0.00,2.04,3.34,261.3879189816046,282.3329326551982
8_Logan,20130105,0.00,1.88,3.08,262.06383040179213,282.4765874000151
1_Rawlins,20130106,0.00,2.04,3.37,264.31288411796794,284.65495044142045
1_Decatur,20130106,0.00,1.43,2.32,263.60247895965136,280.60580300062287
1_Gove,20130106,0.00,1.89,3.08,265.8361544766269,284.0499687829305
1_Thomas,20130106,0.00,2.12,3.47,264.85451135259905,284.1587106965307
1_Sheridan,20130106,0.00,1.89,3.08,265.4146724331888,283.6535261728877
1_Graham,20130106,0.00,1.66,2.70,265.15596329999306,283.05325441874436
1_Logan,20130106,0.00,2.01,3.29,265.0785204592597,284.02136317093704
2_Cheyenne,20130106,0.00,2.05,3.37,264.09483958124684,284.3103888229126
2_Rawlins,20130106,0.00,2.04,3.37,264.31288411796794,284.65495044142045
2_Decatur,20130106,0.00,1.43,2.32,263.60247895965136,280.60580300062287
2_Sherman,20130106,0.00,2.23,3.68,264.62061679830964,284.4827090334149
2_Gove,20130106,0.00,1.89,3.08,265.8361544766269,284.0499687829305
2_Thomas,20130106,0.00,2.12,3.47,264.85451135259905,284.1587106965307
2_Sheridan,20130106,0.00,1.89,3.08,265.4146724331888,283.6535261728877
2_Graham,20130106,0.00,1.66,2.70,265.15596329999306,283.05325441874436
2_Wallace,20130106,0.00,2.24,3.68,264.7282240807762,284.3802691689462
2_Logan,20130106,0.00,2.01,3.29,265.0785204592597,284.02136317093704
3_Rawlins,20130106,0.00,2.04,3.37,264.31288411796794,284.65495044142045
3_Decatur,20130106,0.00,1.43,2.32,263.60247895965136,280.60580300062287
3_Gove,20130106,0.00,1.89,3.08,265.8361544766269,284.0499687829305
3_Thomas,20130106,0.00,2.12,3.47,264.85451135259905,284.1587106965307
3_Sheridan,20130106,0.00,1.89,3.08,265.4146724331888,283.6535261728877
3_Graham,20130106,0.00,1.66,2.70,265.15596329999306,283.05325441874436
