crop_mn_codeyear,date_ymd,Lai,LaiStdDev
2_Cheyenne,20140101,2.8869719559815405,1.0
2_Rawlins,20140101,3.020303536745111,1.0
2_Decatur,20140101,3.20464249040696,1.0
2_Sherman,20140101,2.8655326230152305,1.0
2_Gove,20140101,2.254089273998326,0.9505040392987688
2_Thomas,20140101,2.9342540935274637,1.0
2_Sheridan,20140101,2.756112121129895,1.0
2_Graham,20140101,2.213106364640289,0.9861020982046289
2_Wallace,20140101,2.50605121686396,1.0
2_Logan,20140101,2.659659321346492,1.0
4_Cheyenne,20140101,2.8869719559815405,1.0
4_Rawlins,20140101,3.020303536745111,1.0
4_Decatur,20140101,3.20464249040696,1.0
4_Sherman,20140101,2.8655326230152305,1.0
4_Gove,20140101,2.254089273998326,0.9505040392987688
4_Thomas,20140101,2.9342540935274637,1.0
4_Sheridan,20140101,2.756112121129895,1.0
4_Graham,20140101,2.213106364640289,0.9861020982046289
4_Wallace,20140101,2.50605121686396,1.0
4_Logan,20140101,2.659659321346492,1.0
6_Cheyenne,20140101,2.8869719559815405,1.0
6_Rawlins,20140101,3.020303536745111,1.0
6_Decatur,20140101,3.20464249040696,1.0
6_Sherman,20140101,2.8655326230152305,1.0
6_Gove,20140101,2.254089273998326,0.9505040392987688
6_Thomas,20140101,2.9342540935274637,1.0
6_Sheridan,20140101,2.756112121129895,1.0
6_Graham,20140101,2.213106364640289,0.9861020982046289
6_Logan,20140101,2.659659321346492,1.0
8_Cheyenne,20140101,2.8869719559815405,1.0
8_Rawlins,20140101,3.020303536745111,1.0
8_Decatur,20140101,3.20464249040696,1.0
8_Sherman,20140101,2.8655326230152305,1.0
8_Gove,20140101,2.254089273998326,0.9505040392987688
8_Thomas,20140101,2.9342540935274637,1.0
8_Sheridan,20140101,2.756112121129895,1.0
8_Graham,20140101,2.213106364640289,0.9861020982046289
8_Wallace,20140101,2.50605121686396,1.0
8_Logan,20140101,2.659659321346492,1.0
1_Rawlins,20140101,3.020303536745111,1.0
1_Decatur,20140101,3.20464249040696,1.0
1_Gove,20140101,2.254089273998326,0.9505040392987688
1_Thomas,20140101,2.9342540935274637,1.0
1_Sheridan,20140101,2.756112121129895,1.0
1_Graham,20140101,2.213106364640289,0.9861020982046289
1_Logan,20140101,2.659659321346492,1.0
3_Rawlins,20140101,3.020303536745111,1.0
3_Decatur,20140101,3.20464249040696,1.0
3_Gove,20140101,2.254089273998326,0.9505040392987688
3_Thomas,20140101,2.9342540935274637,1.0
3_Sheridan,20140101,2.756112121129895,1.0
3_Graham,20140101,2.213106364640289,0.9861020982046289
3_Logan,20140101,2.659659321346492,1.0
5_Gove,20140101,2.254089273998326,0.9505040392987688
5_Thomas,20140101,2.9342540935274637,1.0
5_Sheridan,20140101,2.756112121129895,1.0
5_Graham,20140101,2.213106364640289,0.9861020982046289
5_Logan,20140101,2.659659321346492,1.0
7_Rawlins,20140101,3.020303536745111,1.0
7_Decatur,20140101,3.20464249040696,1.0
7_Gove,20140101,2.254089273998326,0.9505040392987688
7_Thomas,20140101,2.9342540935274637,1.0
7_Sheridan,20140101,2.756112121129895,1.0
7_Graham,20140101,2.213106364640289,0.9861020982046289
7_Logan,20140101,2.659659321346492,1.0
2_Cheyenne,20140105,2.31669624896462,0.9544688887754579
2_Rawlins,20140105,2.564027282171734,1.0
2_Decatur,20140105,3.011646759984867,1.0
2_Sherman,20140105,2.0910624725541407,0.8714093598708984
2_Gove,20140105,2.625393090654058,0.9763164525069287
2_Thomas,20140105,2.329251145280537,0.9926067038599355
2_Sheridan,20140105,2.4940981738257406,0.9812347022028829
2_Graham,20140105,2.749750855172785,1.0
2_Wallace,20140105,1.7235772357723578,0.6578590128963447
2_Logan,20140105,2.1627010950385293,0.9986255689243388
4_Cheyenne,20140105,2.31669624896462,0.9544688887754579
4_Rawlins,20140105,2.564027282171734,1.0
4_Decatur,20140105,3.011646759984867,1.0
4_Sherman,20140105,2.0910624725541407,0.8714093598708984
4_Gove,20140105,2.625393090654058,0.9763164525069287
4_Thomas,20140105,2.329251145280537,0.9926067038599355
4_Sheridan,20140105,2.4940981738257406,0.9812347022028829
4_Graham,20140105,2.749750855172785,1.0
4_Wallace,20140105,1.7235772357723578,0.6578590128963447
4_Logan,20140105,2.1627010950385293,0.9986255689243388
6_Cheyenne,20140105,2.31669624896462,0.9544688887754579
6_Rawlins,20140105,2.564027282171734,1.0
6_Decatur,20140105,3.011646759984867,1.0
6_Sherman,20140105,2.0910624725541407,0.8714093598708984
6_Gove,20140105,2.625393090654058,0.9763164525069287
6_Thomas,20140105,2.329251145280537,0.9926067038599355
6_Sheridan,20140105,2.4940981738257406,0.9812347022028829
6_Graham,20140105,2.749750855172785,1.0
