crop_mn_codeyear,date_ymd,Lai,LaiStdDev
1_Rawlins,20080101,0.38344098649442154,0.10273972602739731
1_Decatur,20080101,0.4759498459709235,0.05234460196292258
1_Gove,20080101,2.378588719712223,0.944160684704583
1_Thomas,20080101,1.4648251462784054,0.7036374478234945
1_Sheridan,20080101,1.7398854910048025,0.7705828986164664
1_Graham,20080101,1.2747865434858727,0.24245625315758043
1_Logan,20080101,2.5584696498580493,1.0
2_Cheyenne,20080101,0.10971482664773397,0.14172089660159073
2_Rawlins,20080101,0.38344098649442154,0.10273972602739731
2_Decatur,20080101,0.4759498459709235,0.05234460196292258
2_Sherman,20080101,0.8606328148473432,0.3809653482197567
2_Gove,20080101,2.378588719712223,0.944160684704583
2_Thomas,20080101,1.4648251462784054,0.7036374478234945
2_Sheridan,20080101,1.7398854910048025,0.7705828986164664
2_Graham,20080101,1.2747865434858727,0.24245625315758043
2_Wallace,20080101,1.5514419639310402,0.6941880768271392
2_Logan,20080101,2.5584696498580493,1.0
3_Rawlins,20080101,0.38344098649442154,0.10273972602739731
3_Decatur,20080101,0.4759498459709235,0.05234460196292258
3_Gove,20080101,2.378588719712223,0.944160684704583
3_Thomas,20080101,1.4648251462784054,0.7036374478234945
3_Sheridan,20080101,1.7398854910048025,0.7705828986164664
3_Graham,20080101,1.2747865434858727,0.24245625315758043
3_Logan,20080101,2.5584696498580493,1.0
4_Cheyenne,20080101,0.10971482664773397,0.14172089660159073
4_Rawlins,20080101,0.38344098649442154,0.10273972602739731
4_Decatur,20080101,0.4759498459709235,0.05234460196292258
4_Sherman,20080101,0.8606328148473432,0.3809653482197567
4_Gove,20080101,2.378588719712223,0.944160684704583
4_Thomas,20080101,1.4648251462784054,0.7036374478234945
4_Sheridan,20080101,1.7398854910048025,0.7705828986164664
4_Graham,20080101,1.2747865434858727,0.24245625315758043
4_Wallace,20080101,1.5514419639310402,0.6941880768271392
4_Logan,20080101,2.5584696498580493,1.0
5_Rawlins,20080101,0.38344098649442154,0.10273972602739731
5_Gove,20080101,2.378588719712223,0.944160684704583
5_Thomas,20080101,1.4648251462784054,0.7036374478234945
5_Sheridan,20080101,1.7398854910048025,0.7705828986164664
5_Graham,20080101,1.2747865434858727,0.24245625315758043
5_Logan,20080101,2.5584696498580493,1.0
6_Cheyenne,20080101,0.10971482664773397,0.14172089660159073
6_Rawlins,20080101,0.38344098649442154,0.10273972602739731
6_Decatur,20080101,0.4759498459709235,0.05234460196292258
6_Sherman,20080101,0.8606328148473432,0.3809653482197567
6_Gove,20080101,2.378588719712223,0.944160684704583
6_Thomas,20080101,1.4648251462784054,0.7036374478234945
6_Sheridan,20080101,1.7398854910048025,0.7705828986164664
6_Graham,20080101,1.2747865434858727,0.24245625315758043
6_Wallace,20080101,1.5514419639310402,0.6941880768271392
6_Logan,20080101,2.5584696498580493,1.0
7_Rawlins,20080101,0.38344098649442154,0.10273972602739731
7_Decatur,20080101,0.4759498459709235,0.05234460196292258
7_Gove,20080101,2.378588719712223,0.944160684704583
7_Thomas,20080101,1.4648251462784054,0.7036374478234945
7_Sheridan,20080101,1.7398854910048025,0.7705828986164664
7_Graham,20080101,1.2747865434858727,0.24245625315758043
7_Logan,20080101,2.5584696498580493,1.0
8_Cheyenne,20080101,0.10971482664773397,0.14172089660159073
8_Rawlins,20080101,0.38344098649442154,0.10273972602739731
8_Decatur,20080101,0.4759498459709235,0.05234460196292258
8_Sherman,20080101,0.8606328148473432,0.3809653482197567
8_Gove,20080101,2.378588719712223,0.944160684704583
8_Thomas,20080101,1.4648251462784054,0.7036374478234945
8_Sheridan,20080101,1.7398854910048025,0.7705828986164664
8_Graham,20080101,1.2747865434858727,0.24245625315758043
8_Wallace,20080101,1.5514419639310402,0.6941880768271392
8_Logan,20080101,2.5584696498580493,1.0
1_Rawlins,20080105,0.8105831338362166,0.3609122519942728
1_Decatur,20080105,0.9203372426093062,0.34675896790434235
1_Gove,20080105,2.4813465758693236,0.9381311368607196
1_Thomas,20080105,2.209574998866059,0.8145590940583414
1_Sheridan,20080105,2.315333894119882,0.9461198121657932
1_Graham,20080105,1.995771271581329,0.8086054709121102
1_Logan,20080105,2.5161326663962846,0.9785962379899861
2_Cheyenne,20080105,0.5658265294048042,0.17270380547922384
2_Rawlins,20080105,0.8105831338362166,0.3609122519942728
2_Decatur,20080105,0.9203372426093062,0.34675896790434235
