crop_mn_codeyear,date_ymd,Lai,LaiStdDev
2_Cheyenne,20060101,3.553993610223643,1.0
2_Rawlins,20060101,3.6689100682054288,0.9963864673201138
2_Decatur,20060101,3.566935091606765,0.9974598713722099
2_Sherman,20060101,3.5561744516606186,1.0
2_Gove,20060101,3.2714418225831987,1.0
2_Thomas,20060101,3.1088810268970835,0.9710845012926929
2_Sheridan,20060101,3.1413724798523863,0.9446720755433748
2_Graham,20060101,3.242491986963666,1.0
2_Wallace,20060101,2.81692751780938,0.9876592251264533
2_Logan,20060101,3.2136001081519536,0.9950205038078501
4_Cheyenne,20060101,3.553993610223643,1.0
4_Rawlins,20060101,3.6689100682054288,0.9963864673201138
4_Decatur,20060101,3.566935091606765,0.9974598713722099
4_Sherman,20060101,3.5561744516606186,1.0
4_Gove,20060101,3.2714418225831987,1.0
4_Thomas,20060101,3.1088810268970835,0.9710845012926929
4_Sheridan,20060101,3.1413724798523863,0.9446720755433748
4_Graham,20060101,3.242491986963666,1.0
4_Wallace,20060101,2.81692751780938,0.9876592251264533
4_Logan,20060101,3.2136001081519536,0.9950205038078501
6_Cheyenne,20060101,3.553993610223643,1.0
6_Rawlins,20060101,3.6689100682054288,0.9963864673201138
6_Decatur,20060101,3.566935091606765,0.9974598713722099
6_Sherman,20060101,3.5561744516606186,1.0
6_Gove,20060101,3.2714418225831987,1.0
6_Thomas,20060101,3.1088810268970835,0.9710845012926929
6_Sheridan,20060101,3.1413724798523863,0.9446720755433748
6_Graham,20060101,3.242491986963666,1.0
6_Wallace,20060101,2.81692751780938,0.9876592251264533
6_Logan,20060101,3.2136001081519536,0.9950205038078501
8_Cheyenne,20060101,3.553993610223643,1.0
8_Rawlins,20060101,3.6689100682054288,0.9963864673201138
8_Decatur,20060101,3.566935091606765,0.9974598713722099
8_Sherman,20060101,3.5561744516606186,1.0
8_Gove,20060101,3.2714418225831987,1.0
8_Thomas,20060101,3.1088810268970835,0.9710845012926929
8_Sheridan,20060101,3.1413724798523863,0.9446720755433748
8_Graham,20060101,3.242491986963666,1.0
8_Wallace,20060101,2.81692751780938,0.9876592251264533
8_Logan,20060101,3.2136001081519536,0.9950205038078501
1_Rawlins,20060101,3.6689100682054288,0.9963864673201138
1_Decatur,20060101,3.566935091606765,0.9974598713722099
1_Gove,20060101,3.2714418225831987,1.0
1_Thomas,20060101,3.1088810268970835,0.9710845012926929
1_Sheridan,20060101,3.1413724798523863,0.9446720755433748
1_Graham,20060101,3.242491986963666,1.0
1_Logan,20060101,3.2136001081519536,0.9950205038078501
3_Rawlins,20060101,3.6689100682054288,0.9963864673201138
3_Decatur,20060101,3.566935091606765,0.9974598713722099
3_Gove,20060101,3.2714418225831987,1.0
3_Thomas,20060101,3.1088810268970835,0.9710845012926929
3_Sheridan,20060101,3.1413724798523863,0.9446720755433748
3_Graham,20060101,3.242491986963666,1.0
3_Logan,20060101,3.2136001081519536,0.9950205038078501
5_Thomas,20060101,3.1088810268970835,0.9710845012926929
5_Sheridan,20060101,3.1413724798523863,0.9446720755433748
5_Graham,20060101,3.242491986963666,1.0
7_Rawlins,20060101,3.6689100682054288,0.9963864673201138
7_Decatur,20060101,3.566935091606765,0.9974598713722099
7_Gove,20060101,3.2714418225831987,1.0
7_Thomas,20060101,3.1088810268970835,0.9710845012926929
7_Sheridan,20060101,3.1413724798523863,0.9446720755433748
7_Graham,20060101,3.242491986963666,1.0
7_Logan,20060101,3.2136001081519536,0.9950205038078501
2_Cheyenne,20060105,3.59214294166371,1.0
2_Rawlins,20060105,3.770472921089479,1.0
2_Decatur,20060105,3.9467113441063604,1.0
2_Sherman,20060105,3.595396029306399,1.0
2_Gove,20060105,3.5341508110676227,1.0
2_Thomas,20060105,3.451603392751848,1.0
2_Sheridan,20060105,3.4323392939516446,1.0
2_Graham,20060105,3.466587658577317,1.0
2_Wallace,20060105,2.7769921347421933,0.9615211461560871
2_Logan,20060105,3.4539452931368566,1.0
4_Cheyenne,20060105,3.59214294166371,1.0
4_Rawlins,20060105,3.770472921089479,1.0
4_Decatur,20060105,3.9467113441063604,1.0
4_Sherman,20060105,3.595396029306399,1.0
4_Gove,20060105,3.5341508110676227,1.0
4_Thomas,20060105,3.451603392751848,1.0
4_Sheridan,20060105,3.4323392939516446,1.0
4_Graham,20060105,3.466587658577317,1.0
4_Wallace,20060105,2.7769921347421933,0.9615211461560871
4_Logan,20060105,3.4539452931368566,1.0
6_Cheyenne,20060105,3.59214294166371,1.0
6_Rawlins,20060105,3.770472921089479,1.0
6_Decatur,20060105,3.9467113441063604,1.0
6_Sherman,20060105,3.595396029306399,1.0
6_Gove,20060105,3.5341508110676227,1.0
6_Thomas,20060105,3.451603392751848,1.0
6_Sheridan,20060105,3.4323392939516446,1.0
6_Graham,20060105,3.466587658577317,1.0
6_Wallace,20060105,2.7769921347421933,0.9615211461560871
6_Logan,20060105,3.4539452931368566,1.0
