crop_mn_codeyear,date_ymd,Lai,LaiStdDev
1_Rawlins,20200101,2.197976421699264,1.0
1_Decatur,20200101,2.2703345403448085,0.9850608681506388
1_Gove,20200101,2.6403927512952188,1.0
1_Thomas,20200101,2.1138703678505015,1.0
1_Sheridan,20200101,2.51781401785472,1.0
1_Graham,20200101,2.6323969079106844,1.0
1_Logan,20200101,2.3117029426344,1.0
2_Cheyenne,20200101,2.1760028399006033,1.0
2_Rawlins,20200101,2.197976421699264,1.0
2_Decatur,20200101,2.2703345403448085,0.9850608681506388
2_Sherman,20200101,2.0700071648138305,1.0
2_Gove,20200101,2.6403927512952188,1.0
2_Thomas,20200101,2.1138703678505015,1.0
2_Sheridan,20200101,2.51781401785472,1.0
2_Graham,20200101,2.6323969079106844,1.0
2_Wallace,20200101,2.103095786658192,0.9991525648155505
2_Logan,20200101,2.3117029426344,1.0
3_Rawlins,20200101,2.197976421699264,1.0
3_Decatur,20200101,2.2703345403448085,0.9850608681506388
3_Gove,20200101,2.6403927512952188,1.0
3_Thomas,20200101,2.1138703678505015,1.0
3_Sheridan,20200101,2.51781401785472,1.0
3_Graham,20200101,2.6323969079106844,1.0
3_Logan,20200101,2.3117029426344,1.0
4_Cheyenne,20200101,2.1760028399006033,1.0
4_Rawlins,20200101,2.197976421699264,1.0
4_Decatur,20200101,2.2703345403448085,0.9850608681506388
4_Sherman,20200101,2.0700071648138305,1.0
4_Gove,20200101,2.6403927512952188,1.0
4_Thomas,20200101,2.1138703678505015,1.0
4_Sheridan,20200101,2.51781401785472,1.0
4_Graham,20200101,2.6323969079106844,1.0
4_Wallace,20200101,2.103095786658192,0.9991525648155505
4_Logan,20200101,2.3117029426344,1.0
5_Rawlins,20200101,2.197976421699264,1.0
5_Decatur,20200101,2.2703345403448085,0.9850608681506388
5_Gove,20200101,2.6403927512952188,1.0
5_Thomas,20200101,2.1138703678505015,1.0
5_Sheridan,20200101,2.51781401785472,1.0
5_Graham,20200101,2.6323969079106844,1.0
5_Logan,20200101,2.3117029426344,1.0
6_Cheyenne,20200101,2.1760028399006033,1.0
6_Rawlins,20200101,2.197976421699264,1.0
6_Decatur,20200101,2.2703345403448085,0.9850608681506388
6_Sherman,20200101,2.0700071648138305,1.0
6_Gove,20200101,2.6403927512952188,1.0
6_Thomas,20200101,2.1138703678505015,1.0
6_Sheridan,20200101,2.51781401785472,1.0
6_Graham,20200101,2.6323969079106844,1.0
6_Logan,20200101,2.3117029426344,1.0
7_Rawlins,20200101,2.197976421699264,1.0
7_Decatur,20200101,2.2703345403448085,0.9850608681506388
7_Gove,20200101,2.6403927512952188,1.0
7_Thomas,20200101,2.1138703678505015,1.0
7_Sheridan,20200101,2.51781401785472,1.0
7_Graham,20200101,2.6323969079106844,1.0
7_Logan,20200101,2.3117029426344,1.0
8_Cheyenne,20200101,2.1760028399006033,1.0
8_Rawlins,20200101,2.197976421699264,1.0
8_Decatur,20200101,2.2703345403448085,0.9850608681506388
8_Sherman,20200101,2.0700071648138305,1.0
8_Gove,20200101,2.6403927512952188,1.0
8_Thomas,20200101,2.1138703678505015,1.0
8_Sheridan,20200101,2.51781401785472,1.0
8_Graham,20200101,2.6323969079106844,1.0
8_Wallace,20200101,2.103095786658192,0.9991525648155505
8_Logan,20200101,2.3117029426344,1.0
1_Rawlins,20200105,2.5747549573151454,1.0
1_Decatur,20200105,2.5101064692212067,1.0
1_Gove,20200105,2.461098165199882,1.0
1_Thomas,20200105,2.169569555948655,1.0
1_Sheridan,20200105,2.607955933031232,1.0
1_Graham,20200105,2.9133784038570316,1.0
1_Logan,20200105,2.1769185705916807,1.0
2_Cheyenne,20200105,2.343414980475683,1.0
2_Rawlins,20200105,2.5747549573151454,1.0
2_Decatur,20200105,2.5101064692212067,1.0
2_Sherman,20200105,2.110962165160515,1.0
2_Gove,20200105,2.461098165199882,1.0
2_Thomas,20200105,2.169569555948655,1.0
2_Sheridan,20200105,2.607955933031232,1.0
2_Graham,20200105,2.9133784038570316,1.0
2_Wallace,20200105,2.0851407536876674,1.0
2_Logan,20200105,2.1769185705916807,1.0
3_Rawlins,20200105,2.5747549573151454,1.0
3_Decatur,20200105,2.5101064692212067,1.0
3_Gove,20200105,2.461098165199882,1.0
3_Thomas,20200105,2.169569555948655,1.0
3_Sheridan,20200105,2.607955933031232,1.0
