crop_mn_codeyear,date_ymd,Lai,LaiStdDev
2_Cheyenne,20110101,2.359058099633179,0.731000353481796
2_Rawlins,20110101,2.1176430733095444,0.5355461619752141
2_Decatur,20110101,1.9210938766686485,0.17129696271771996
2_Sherman,20110101,2.6329766334619915,0.8775328881373419
2_Gove,20110101,2.0604511210153613,0.5433508863012685
2_Thomas,20110101,2.1214224157481745,0.7727946761184857
2_Sheridan,20110101,1.7163053211407482,0.2807694741504779
2_Graham,20110101,2.0098580547849276,0.6828873440624702
2_Wallace,20110101,2.111146420910463,0.7640664231910527
2_Logan,20110101,1.8998918480465057,0.6061464321947924
4_Cheyenne,20110101,2.359058099633179,0.731000353481796
4_Rawlins,20110101,2.1176430733095444,0.5355461619752141
4_Decatur,20110101,1.9210938766686485,0.17129696271771996
4_Sherman,20110101,2.6329766334619915,0.8775328881373419
4_Gove,20110101,2.0604511210153613,0.5433508863012685
4_Thomas,20110101,2.1214224157481745,0.7727946761184857
4_Sheridan,20110101,1.7163053211407482,0.2807694741504779
4_Graham,20110101,2.0098580547849276,0.6828873440624702
4_Wallace,20110101,2.111146420910463,0.7640664231910527
4_Logan,20110101,1.8998918480465057,0.6061464321947924
6_Cheyenne,20110101,2.359058099633179,0.731000353481796
6_Rawlins,20110101,2.1176430733095444,0.5355461619752141
6_Decatur,20110101,1.9210938766686485,0.17129696271771996
6_Sherman,20110101,2.6329766334619915,0.8775328881373419
6_Gove,20110101,2.0604511210153613,0.5433508863012685
6_Thomas,20110101,2.1214224157481745,0.7727946761184857
6_Sheridan,20110101,1.7163053211407482,0.2807694741504779
6_Graham,20110101,2.0098580547849276,0.6828873440624702
6_Wallace,20110101,2.111146420910463,0.7640664231910527
6_Logan,20110101,1.8998918480465057,0.6061464321947924
8_Cheyenne,20110101,2.359058099633179,0.731000353481796
8_Rawlins,20110101,2.1176430733095444,0.5355461619752141
8_Decatur,20110101,1.9210938766686485,0.17129696271771996
8_Sherman,20110101,2.6329766334619915,0.8775328881373419
8_Gove,20110101,2.0604511210153613,0.5433508863012685
8_Thomas,20110101,2.1214224157481745,0.7727946761184857
8_Sheridan,20110101,1.7163053211407482,0.2807694741504779
8_Graham,20110101,2.0098580547849276,0.6828873440624702
8_Wallace,20110101,2.111146420910463,0.7640664231910527
8_Logan,20110101,1.8998918480465057,0.6061464321947924
1_Rawlins,20110101,2.1176430733095444,0.5355461619752141
1_Decatur,20110101,1.9210938766686485,0.17129696271771996
1_Gove,20110101,2.0604511210153613,0.5433508863012685
1_Thomas,20110101,2.1214224157481745,0.7727946761184857
1_Sheridan,20110101,1.7163053211407482,0.2807694741504779
1_Graham,20110101,2.0098580547849276,0.6828873440624702
1_Logan,20110101,1.8998918480465057,0.6061464321947924
3_Rawlins,20110101,2.1176430733095444,0.5355461619752141
3_Decatur,20110101,1.9210938766686485,0.17129696271771996
3_Gove,20110101,2.0604511210153613,0.5433508863012685
3_Thomas,20110101,2.1214224157481745,0.7727946761184857
3_Sheridan,20110101,1.7163053211407482,0.2807694741504779
3_Graham,20110101,2.0098580547849276,0.6828873440624702
3_Logan,20110101,1.8998918480465057,0.6061464321947924
5_Decatur,20110101,1.9210938766686485,0.17129696271771996
5_Gove,20110101,2.0604511210153613,0.5433508863012685
5_Thomas,20110101,2.1214224157481745,0.7727946761184857
5_Sheridan,20110101,1.7163053211407482,0.2807694741504779
5_Graham,20110101,2.0098580547849276,0.6828873440624702
5_Logan,20110101,1.8998918480465057,0.6061464321947924
7_Rawlins,20110101,2.1176430733095444,0.5355461619752141
7_Decatur,20110101,1.9210938766686485,0.17129696271771996
7_Gove,20110101,2.0604511210153613,0.5433508863012685
7_Thomas,20110101,2.1214224157481745,0.7727946761184857
7_Sheridan,20110101,1.7163053211407482,0.2807694741504779
7_Graham,20110101,2.0098580547849276,0.6828873440624702
7_Logan,20110101,1.8998918480465057,0.6061464321947924
2_Cheyenne,20110105,3.00080463850432,1.0
2_Rawlins,20110105,3.1697456976376532,1.0
2_Decatur,20110105,3.130141058206777,1.0
2_Sherman,20110105,3.0948528901934504,1.0
2_Gove,20110105,2.5758014524558264,1.0
2_Thomas,20110105,2.7699460244024126,1.0
2_Sheridan,20110105,2.6547363850975487,0.9930806175887987
2_Graham,20110105,2.976513049802031,1.0
2_Wallace,20110105,2.3199332644792245,0.9488890654378855
2_Logan,20110105,2.1299175341354606,0.9835518904060205
4_Cheyenne,20110105,3.00080463850432,1.0
4_Rawlins,20110105,3.1697456976376532,1.0
4_Decatur,20110105,3.130141058206777,1.0
4_Sherman,20110105,3.0948528901934504,1.0
4_Gove,20110105,2.5758014524558264,1.0
4_Thomas,20110105,2.7699460244024126,1.0
4_Sheridan,20110105,2.6547363850975487,0.9930806175887987
4_Graham,20110105,2.976513049802031,1.0
4_Wallace,20110105,2.3199332644792245,0.9488890654378855
4_Logan,20110105,2.1299175341354606,0.9835518904060205
6_Cheyenne,20110105,3.00080463850432,1.0
6_Rawlins,20110105,3.1697456976376532,1.0
6_Decatur,20110105,3.130141058206777,1.0
6_Sherman,20110105,3.0948528901934504,1.0
6_Gove,20110105,2.5758014524558264,1.0
6_Thomas,20110105,2.7699460244024126,1.0
6_Sheridan,20110105,2.6547363850975487,0.9930806175887987
6_Graham,20110105,2.976513049802031,1.0
6_Wallace,20110105,2.3199332644792245,0.9488890654378855
6_Logan,20110105,2.1299175341354606,0.9835518904060205
8_Cheyenne,20110105,3.00080463850432,1.0
8_Rawlins,20110105,3.1697456976376532,1.0
8_Decatur,20110105,3.130141058206777,1.0
8_Sherman,20110105,3.0948528901934504,1.0
8_Gove,20110105,2.5758014524558264,1.0
8_Thomas,20110105,2.7699460244024126,1.0
8_Sheridan,20110105,2.6547363850975487,0.9930806175887987
8_Graham,20110105,2.976513049802031,1.0
8_Wallace,20110105,2.3199332644792245,0.9488890654378855
8_Logan,20110105,2.1299175341354606,0.9835518904060205
1_Rawlins,20110105,3.1697456976376532,1.0
1_Decatur,20110105,3.130141058206777,1.0
1_Gove,20110105,2.5758014524558264,1.0
1_Thomas,20110105,2.7699460244024126,1.0
1_Sheridan,20110105,2.6547363850975487,0.9930806175887987
1_Graham,20110105,2.976513049802031,1.0
1_Logan,20110105,2.1299175341354606,0.9835518904060205
3_Rawlins,20110105,3.1697456976376532,1.0
3_Decatur,20110105,3.130141058206777,1.0
